01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala,09. Símbolo,10. Valor
2011,,Lagoa,Município,,,,,,9.6
2011,,Lagoa [R.A.A.],Município,,,,,,8.9
2011,,Lagos,Município,,,,,,10.1
2011,,Lajes das Flores,Município,,,,,,13.9
2011,,Lajes do Pico,Município,,,,,,15.7
2011,,Lamego,Município,,,,,,10.1
2011,,Leiria,Município,,,,,,7.8
2011,,Lisboa,Município,,,,,,12.1
2011,,Loulé,Município,,,,,,9.6
2011,,Loures,Município,,,,,,8.4
2011,,Lourinhã,Município,,,,,,10.6
2011,,Lousã,Município,,,,,,8.2
2011,,Lousada,Município,,,,,,5.8
2011,,Mação,Município,,,,,,21.4
2011,,Macedo de Cavaleiros,Município,,,,,,13.5
2011,,Machico,Município,,,,,,8.5
2011,,Madalena,Município,,,,,,12.0
2011,,Mafra,Município,,,,,,7.3
2011,,Maia,Município,,,,,,6.4
2011,,Mangualde,Município,,,,,,12.6
2011,,Manteigas,Município,,,,,,14.2
2011,,Marco de Canaveses,Município,,,,,,6.6
2011,,Marinha Grande,Município,,,,,,8.8
2011,,Marvão,Município,,,,,,16.8
2011,,Matosinhos,Município,,,,,,7.8
2011,,Mealhada,Município,,,,,,10.7
2011,,Mêda,Município,,,,,,18.6
2011,,Melgaço,Município,,,,,,16.3
2011,,Mértola,Município,,,,,,19.3
2011,,Mesão Frio,Município,,,,,,14.7
2011,,Mira,Município,,,,,,12.6
2011,,Miranda do Corvo,Município,,,,,,10.3
2011,,Miranda do Douro,Município,,,,,,15.6
2011,,Mirandela,Município,,,,,,11.1
2011,,Mogadouro,Município,,,,,,14.7
2011,,Moimenta da Beira,Município,,,,,,10.5
2011,,Moita,Município,,,,,,9.1
2011,,Monção,Município,,,,,,14.7
2011,,Monchique,Município,,,,,,19.2
2011,,Mondim de Basto,Município,,,,,,13.0
2011,,Monforte,Município,,,,,,14.7
2011,,Montalegre,Município,,,,,,17.3
2011,,Montemor-o-Novo,Município,,,,,,14.8
2011,,Montemor-o-Velho,Município,,,,,,11.7
2011,,Montijo,Município,,,,,,9.5
2011,,Mora,Município,,,,,,19.2
2011,,Mortágua,Município,,,,,,13.2
2011,,Moura,Município,,,,,,15.1
2011,,Mourão,Município,,,,,,14.7
2011,,Murça,Município,,,,,,13.0
2011,,Murtosa,Município,,,,,,12.3
2011,,Nazaré,Município,,,,,,11.9
2011,,Nelas,Município,,,,,,10.3
2011,,Nisa,Município,,,,,,22.2
2011,,Nordeste,Município,,,,,,11.7
2011,,Óbidos,Município,,,,,,9.7
2011,,Odemira,Município,,,,,,15.0
2011,,Odivelas,Município,,,,,,7.0
2011,,Oeiras,Município,,,,,,8.6
2011,,Oleiros,Município,,,,,,20.5
2011,,Olhão,Município,,,,,,9.5
2011,,Oliveira de Azeméis,Município,,,,,,8.9
2011,,Oliveira de Frades,Município,,,,,,10.3
2011,,Oliveira do Bairro,Município,,,,,,10.4
2011,,Oliveira do Hospital,Município,,,,,,12.3
2011,,Ourém,Município,,,,,,9.6
2011,,Ourique,Município,,,,,,22.5
2011,,Ovar,Município,,,,,,8.7
2011,,Paços de Ferreira,Município,,,,,,5.6
2011,,Palmela,Município,,,,,,8.8
2011,,Pampilhosa da Serra,Município,,,,,,21.7
2011,,Paredes,Município,,,,,,5.8
2011,,Paredes de Coura,Município,,,,,,13.8
2011,,Pedrógão Grande,Município,,,,,,19.5
2011,,Penacova,Município,,,,,,12.8
2011,,Penafiel,Município,,,,,,6.7
2011,,Penalva do Castelo,Município,,,,,,12.8
2011,,Penamacor,Município,,,,,,25.5
2011,,Penedono,Município,,,,,,12.5
2011,,Penela,Município,,,,,,15.6
2011,,Peniche,Município,,,,,,12.2
2011,,Peso da Régua,Município,,,,,,9.9
2011,,Pinhel,Município,,,,,,14.5
2011,,Pombal,Município,,,,,,11.2
2011,,Ponta Delgada,Município,,,,,,8.4
2011,,Ponta do Sol,Município,,,,,,8.8
2011,,Ponte da Barca,Município,,,,,,12.3
2011,,Ponte de Lima,Município,,,,,,9.3
2011,,Ponte de Sor,Município,,,,,,14.6
2011,,Portalegre,Município,,,,,,13.8
2011,,Portel,Município,,,,,,14.6
2011,,Portimão,Município,,,,,,9.7
2011,,Porto,Município,,,,,,11.9
2011,,Porto de Mós,Município,,,,,,10.2
2011,,Porto Moniz,Município,,,,,,21.2
2011,,Porto Santo,Município,,,,,,7.1
2011,,Póvoa de Lanhoso,Município,,,,,,8.5
2011,,Póvoa de Varzim,Município,,,,,,7.6
2011,,Povoação,Município,,,,,,10.8
2011,,Proença-a-Nova,Município,,,,,,15.6
2011,,Redondo,Município,,,,,,14.2
2011,,Reguengos de Monsaraz,Município,,,,,,11.8
2011,,Resende,Município,,,,,,11.6
2011,,Ribeira Brava,Município,,,,,,11.7
2011,,Ribeira de Pena,Município,,,,,,14.0
2011,,Ribeira Grande,Município,,,,,,7.9
2011,,Rio Maior,Município,,,,,,10.3
2011,,Sabrosa,Município,,,,,,12.2
2011,,Sabugal,Município,,,,,,23.4
2011,,Salvaterra de Magos,Município,,,,,,11.1
2011,,Santa Comba Dão,Município,,,,,,12.8
2011,,Santa Cruz,Município,,,,,,6.9
2011,,Santa Cruz da Graciosa,Município,,,,,,14.4
2011,,Santa Cruz das Flores,Município,,,,,,12.2
2011,,Santa Maria da Feira,Município,,,,,,6.8
2011,,Santa Marta de Penaguião,Município,,,,,,15.5
2011,,Santana,Município,,,,,,13.3
2011,,Santarém,Município,,,,,,12.9
2011,,Santiago do Cacém,Município,,,,,,12.0
2011,,Santo Tirso,Município,,,,,,8.3
2011,,São Brás de Alportel,Município,,,,,,12.5
2011,,São João da Madeira,Município,,,,,,7.6
2011,,São João da Pesqueira,Município,,,,,,15.5
2011,,São Pedro do Sul,Município,,,,,,13.5
2011,,São Roque do Pico,Município,,,,,,10.9
2011,,São Vicente,Município,,,,,,15.8
2011,,Sardoal,Município,,,,,,12.6
2011,,Sátão,Município,,,,,,13.6
2011,,Seia,Município,,,,,,13.7
2011,,Seixal,Município,,,,,,7.2
2011,,Sernancelhe,Município,,,,,,11.2
2011,,Serpa,Município,,,,,,16.2
2011,,Sertã,Município,,,,,,13.6
2011,,Sesimbra,Município,,,,,,9.0
2011,,Setúbal,Município,,,,,,8.9
2011,,Sever do Vouga,Município,,,,,,11.4
2011,,Silves,Município,,,,,,12.2
2011,,Sines,Município,,,,,,11.0
2011,,Sintra,Município,,,,,,6.4
2011,,Sobral de Monte Agraço,Município,,,,,,12.9
2011,,Soure,Município,,,,,,13.2
2011,,Sousel,Município,,,,,,17.2
2011,,Tábua,Município,,,,,,14.6
2011,,Tabuaço,Município,,,,,,11.2
2011,,Tarouca,Município,,,,,,10.3
2011,,Tavira,Município,,,,,,13.1
2011,,Terras de Bouro,Município,,,,,,16.0
2011,,Tomar,Município,,,,,,13.4
2011,,Tondela,Município,,,,,,13.4
2011,,Torre de Moncorvo,Município,,,,,,17.5
2011,,Torres Novas,Município,,,,,,12.9
2011,,Torres Vedras,Município,,,,,,10.7
2011,,Trancoso,Município,,,,,,14.7
2011,,Trofa,Município,,,,,,6.5
2011,,Vagos,Município,,,,,,8.0
2011,,Vale de Cambra,Município,,,,,,10.0
2011,,Valença,Município,,,,,,13.7
2011,,Valongo,Município,,,,,,6.8
2011,,Valpaços,Município,,,,,,14.6
2011,,Velas,Município,,,,,,15.7
2011,,Vendas Novas,Município,,,,,,10.8
2011,,Viana do Alentejo,Município,,,,,,12.7
2011,,Viana do Castelo,Município,,,,,,9.2
2011,,Vidigueira,Município,,,,,,16.1
2011,,Vieira do Minho,Município,,,,,,13.5
2011,,Vila da Praia da Vitória,Município,,,,,,9.3
2011,,Vila de Rei,Município,,,,,,21.7
2011,,Vila do Bispo,Município,,,,,,10.6
2011,,Vila do Conde,Município,,,,,,8.2
2011,,Vila do Porto,Município,,,,,,9.4
2011,,Vila Flor,Município,,,,,,14.3
2011,,Vila Franca de Xira,Município,,,,,,7.5
2011,,Vila Franca do Campo,Município,,,,,,8.6
2011,,Vila Nova da Barquinha,Município,,,,,,10.0
2011,,Vila Nova de Cerveira,Município,,,,,,13.3
2011,,Vila Nova de Famalicão,Município,,,,,,7.1
2011,,Vila Nova de Foz Côa,Município,,,,,,16.9
2011,,Vila Nova de Gaia,Município,,,,,,7.8
2011,,Vila Nova de Paiva,Município,,,,,,14.2
2011,,Vila Nova de Poiares,Município,,,,,,9.8
2011,,Vila Pouca de Aguiar,Município,,,,,,14.0
2011,,Vila Real,Município,,,,,,8.9
2011,,Vila Real de Santo António,Município,,,,,,11.4
2011,,Vila Velha de Ródão,Município,,,,,,25.9
2011,,Vila Verde,Município,,,,,,9.4
2011,,Vila Viçosa,Município,,,,,,13.0
2011,,Vimioso,Município,,,,,,22.6
2011,,Vinhais,Município,,,,,,15.4
2011,,Viseu,Município,,,,,,8.7
2011,,Vizela,Município,,,,,,5.4
2011,,Vouzela,Município,,,,,,11.4
2012,,Abrantes,Município,,,,,,15.6
2012,,Águeda,Município,,,,,,10.4
2012,,Aguiar da Beira,Município,,,,,,20.6
2012,,Alandroal,Município,,,,,,16.1
2012,,Albergaria-a-Velha,Município,,,,,,9.9
2012,,Albufeira,Município,,,,,,7.6
2012,,Alcácer do Sal,Município,,,,,,19.7
2012,,Alcanena,Município,,,,,,12.7
2012,,Alcobaça,Município,,,,,,11.8
2012,,Alcochete,Município,,,,,,8.2
2012,,Alcoutim,Município,,,,,,26.1
2012,,Alenquer,Município,,,,,,11.7
2012,,Alfândega da Fé,Município,,,,,,23.7
2012,,Alijó,Município,,,,,,15.8
2012,,Aljezur,Município,,,,,,17.5
2012,,Aljustrel,Município,,,,,,14.8
2012,,Almada,Município,,,,,,10.7
2012,,Almeida,Município,,,,,,22.8
2012,,Almeirim,Município,,,,,,10.8
2012,,Almodôvar,Município,,,,,,18.1
2012,,Alpiarça,Município,,,,,,14.0
2012,,Alter do Chão,Município,,,,,,23.4
2012,,Alvaiázere,Município,,,,,,15.8
2012,,Alvito,Município,,,,,,21.3
2012,,Amadora,Município,,,,,,8.4
2012,,Amarante,Município,,,,,,9.1
2012,,Amares,Município,,,,,,8.4
2012,,Anadia,Município,,,,,,12.8
2012,,Angra do Heroísmo,Município,,,,,,10.0
2012,,Ansião,Município,,,,,,13.9
2012,,Arcos de Valdevez,Município,,,,,,17.0
2012,,Arganil,Município,,,,,,17.1
2012,,Armamar,Município,,,,,,19.4
2012,,Arouca,Município,,,,,,10.0
2012,,Arraiolos,Município,,,,,,13.8
2012,,Arronches,Município,,,,,,18.7
2012,,Arruda dos Vinhos,Município,,,,,,11.2
2012,,Aveiro,Município,,,,,,8.6
2012,,Avis,Município,,,,,,22.0
2012,,Azambuja,Município,,,,,,11.2
2012,,Baião,Município,,,,,,12.9
2012,,Barcelos,Município,,,,,,7.1
2012,,Barrancos,Município,,,,,,16.7
2012,,Barreiro,Município,,,,,,11.9
2012,,Batalha,Município,,,,,,8.5
2012,,Beja,Município,,,,,,13.6
2012,,Belmonte,Município,,,,,,16.2
2012,,Benavente,Município,,,,,,8.7
2012,,Bombarral,Município,,,,,,11.4
2012,,Borba,Município,,,,,,16.2
2012,,Boticas,Município,,,,,,18.8
2012,,Braga,Município,,,,,,6.2
2012,,Bragança,Município,,,,,,11.4
2012,,Cabeceiras de Basto,Município,,,,,,11.6
2012,,Cadaval,Município,,,,,,16.2
2012,,Caldas da Rainha,Município,,,,,,11.4
2012,,Calheta [R.A.A.],Município,,,,,,8.9
2012,,Calheta [R.A.M.],Município,,,,,,13.3
2012,,Câmara de Lobos,Município,,,,,,7.7
2012,,Caminha,Município,,,,,,12.8
2012,,Campo Maior,Município,,,,,,12.5
2012,,Cantanhede,Município,,,,,,13.2
2012,,Carrazeda de Ansiães,Município,,,,,,18.6
2012,,Carregal do Sal,Município,,,,,,14.2
2012,,Cartaxo,Município,,,,,,12.7
2012,,Cascais,Município,,,,,,8.9
2012,,Castanheira de Pêra,Município,,,,,,20.2
2012,,Castelo Branco,Município,,,,,,13.2
2012,,Castelo de Paiva,Município,,,,,,10.2
2012,,Castelo de Vide,Município,,,,,,23.5
2012,,Castro Daire,Município,,,,,,14.5
2012,,Castro Marim,Município,,,,,,12.5
2012,,Castro Verde,Município,,,,,,16.4
2012,,Celorico da Beira,Município,,,,,,14.9
2012,,Celorico de Basto,Município,,,,,,10.7
2012,,Chamusca,Município,,,,,,16.6
2012,,Chaves,Município,,,,,,13.1
2012,,Cinfães,Município,,,,,,11.2
2012,,Coimbra,Município,,,,,,9.8
2012,,Condeixa-a-Nova,Município,,,,,,9.9
2012,,Constância,Município,,,,,,10.8
2012,,Coruche,Município,,,,,,15.1
2012,,Corvo,Município,,,,,,14.7
2012,,Covilhã,Município,,,,,,12.5
2012,,Crato,Município,,,,,,22.1
2012,,Cuba,Município,,,,,,16.4
2012,,Elvas,Município,,,,,,13.3
2012,,Entroncamento,Município,,,,,,7.4
2012,,Espinho,Município,,,,,,10.1
2012,,Esposende,Município,,,,,,8.6
2012,,Estarreja,Município,,,,,,12.1
2012,,Estremoz,Município,,,,,,18.4
2012,,Évora,Município,,,,,,10.9
2012,,Fafe,Município,,,,,,9.3
2012,,Faro,Município,,,,,,9.2
2012,,Felgueiras,Município,,,,,,6.7
2012,,Ferreira do Alentejo,Município,,,,,,17.2
2012,,Ferreira do Zêzere,Município,,,,,,18.2
2012,,Figueira da Foz,Município,,,,,,12.8
2012,,Figueira de Castelo Rodrigo,Município,,,,,,17.5
2012,,Figueiró dos Vinhos,Município,,,,,,16.4
2012,,Fornos de Algodres,Município,,,,,,17.5
2012,,Freixo de Espada à Cinta,Município,,,,,,21.4
2012,,Fronteira,Município,,,,,,18.0
2012,,Funchal,Município,,,,,,9.9
2012,,Fundão,Município,,,,,,15.0
2012,,Gavião,Município,,,,,,23.7
2012,,Góis,Município,,,,,,21.7
2012,,Golegã,Município,,,,,,10.8
2012,,Gondomar,Município,,,,,,7.7
2012,,Gouveia,Município,,,,,,18.6
2012,,Grândola,Município,,,,,,14.1
2012,,Guarda,Município,,,,,,12.2
2012,,Guimarães,Município,,,,,,7.1
2012,,Horta,Município,,,,,,10.6
2012,,Idanha-a-Nova,Município,,,,,,23.9
2012,,Ílhavo,Município,,,,,,9.1
2012,,Lagoa,Município,,,,,,10.2
2012,,Lagoa [R.A.A.],Município,,,,,,7.4
2012,,Lagos,Município,,,,,,9.9
2012,,Lajes das Flores,Município,,,,,,13.3
2012,,Lajes do Pico,Município,,,,,,13.5
2012,,Lamego,Município,,,,,,10.1
2012,,Leiria,Município,,,,,,8.6
2012,,Lisboa,Município,,,,,,13.0
2012,,Loulé,Município,,,,,,10.5
2012,,Loures,Município,,,,,,8.5
2012,,Lourinhã,Município,,,,,,11.4
2012,,Lousã,Município,,,,,,10.6
2012,,Lousada,Município,,,,,,6.7
2012,,Mação,Município,,,,,,21.0
2012,,Macedo de Cavaleiros,Município,,,,,,14.4
2012,,Machico,Município,,,,,,7.4
2012,,Madalena,Município,,,,,,9.0
2012,,Mafra,Município,,,,,,7.9
2012,,Maia,Município,,,,,,6.5
2012,,Mangualde,Município,,,,,,11.6
2012,,Manteigas,Município,,,,,,17.0
2012,,Marco de Canaveses,Município,,,,,,7.7
2012,,Marinha Grande,Município,,,,,,9.9
2012,,Marvão,Município,,,,,,20.2
2012,,Matosinhos,Município,,,,,,8.3
2012,,Mealhada,Município,,,,,,9.8
2012,,Mêda,Município,,,,,,16.6
2012,,Melgaço,Município,,,,,,22.7
2012,,Mértola,Município,,,,,,21.0
2012,,Mesão Frio,Município,,,,,,13.6
2012,,Mira,Município,,,,,,12.5
2012,,Miranda do Corvo,Município,,,,,,12.3
2012,,Miranda do Douro,Município,,,,,,14.9
2012,,Mirandela,Município,,,,,,12.3
2012,,Mogadouro,Município,,,,,,17.3
2012,,Moimenta da Beira,Município,,,,,,12.8
2012,,Moita,Município,,,,,,9.9
2012,,Monção,Município,,,,,,14.9
2012,,Monchique,Município,,,,,,17.9
2012,,Mondim de Basto,Município,,,,,,11.0
2012,,Monforte,Município,,,,,,15.1
2012,,Montalegre,Município,,,,,,17.2
2012,,Montemor-o-Novo,Município,,,,,,14.0
2012,,Montemor-o-Velho,Município,,,,,,11.5
2012,,Montijo,Município,,,,,,9.2
2012,,Mora,Município,,,,,,19.2
2012,,Mortágua,Município,,,,,,12.6
2012,,Moura,Município,,,,,,15.5
2012,,Mourão,Município,,,,,,14.8
2012,,Murça,Município,,,,,,16.9
2012,,Murtosa,Município,,,,,,11.1
2012,,Nazaré,Município,,,,,,11.0
2012,,Nelas,Município,,,,,,13.6
2012,,Nisa,Município,,,,,,23.5
2012,,Nordeste,Município,,,,,,9.4
2012,,Óbidos,Município,,,,,,10.7
2012,,Odemira,Município,,,,,,14.4
2012,,Odivelas,Município,,,,,,7.6
2012,,Oeiras,Município,,,,,,8.2
2012,,Oleiros,Município,,,,,,22.9
2012,,Olhão,Município,,,,,,10.5
2012,,Oliveira de Azeméis,Município,,,,,,8.9
2012,,Oliveira de Frades,Município,,,,,,11.0
2012,,Oliveira do Bairro,Município,,,,,,11.0
2012,,Oliveira do Hospital,Município,,,,,,12.2
2012,,Ourém,Município,,,,,,12.5
2012,,Ourique,Município,,,,,,23.2
2012,,Ovar,Município,,,,,,8.3
2012,,Paços de Ferreira,Município,,,,,,6.1
2012,,Palmela,Município,,,,,,9.2
2012,,Pampilhosa da Serra,Município,,,,,,32.2
2012,,Paredes,Município,,,,,,7.3
2012,,Paredes de Coura,Município,,,,,,13.1
2012,,Pedrógão Grande,Município,,,,,,23.6
2012,,Penacova,Município,,,,,,12.1
2012,,Penafiel,Município,,,,,,7.5
2012,,Penalva do Castelo,Município,,,,,,15.0
2012,,Penamacor,Município,,,,,,26.4
2012,,Penedono,Município,,,,,,15.3
2012,,Penela,Município,,,,,,18.4
2012,,Peniche,Município,,,,,,11.3
2012,,Peso da Régua,Município,,,,,,12.5
2012,,Pinhel,Município,,,,,,17.5
2012,,Pombal,Município,,,,,,12.1
2012,,Ponta Delgada,Município,,,,,,7.8
2012,,Ponta do Sol,Município,,,,,,11.7
2012,,Ponte da Barca,Município,,,,,,13.8
2012,,Ponte de Lima,Município,,,,,,10.3
2012,,Ponte de Sor,Município,,,,,,15.4
2012,,Portalegre,Município,,,,,,12.9
2012,,Portel,Município,,,,,,14.1
2012,,Portimão,Município,,,,,,10.5
2012,,Porto,Município,,,,,,11.8
2012,,Porto de Mós,Município,,,,,,10.3
2012,,Porto Moniz,Município,,,,,,23.2
2012,,Porto Santo,Município,,,,,,8.6
2012,,Póvoa de Lanhoso,Município,,,,,,9.5
2012,,Póvoa de Varzim,Município,,,,,,7.6
2012,,Povoação,Município,,,,,,10.6
2012,,Proença-a-Nova,Município,,,,,,20.4
2012,,Redondo,Município,,,,,,13.4
2012,,Reguengos de Monsaraz,Município,,,,,,12.5
2012,,Resende,Município,,,,,,13.8
2012,,Ribeira Brava,Município,,,,,,11.0
2012,,Ribeira de Pena,Município,,,,,,16.8
2012,,Ribeira Grande,Município,,,,,,6.5
2012,,Rio Maior,Município,,,,,,11.6
2012,,Sabrosa,Município,,,,,,15.6
2012,,Sabugal,Município,,,,,,22.2
2012,,Salvaterra de Magos,Município,,,,,,11.2
2012,,Santa Comba Dão,Município,,,,,,14.2
2012,,Santa Cruz,Município,,,,,,7.9
2012,,Santa Cruz da Graciosa,Município,,,,,,16.6
2012,,Santa Cruz das Flores,Município,,,,,,13.2
2012,,Santa Maria da Feira,Município,,,,,,7.2
2012,,Santa Marta de Penaguião,Município,,,,,,15.2
2012,,Santana,Município,,,,,,16.0
2012,,Santarém,Município,,,,,,12.4
2012,,Santiago do Cacém,Município,,,,,,11.7
2012,,Santo Tirso,Município,,,,,,8.6
2012,,São Brás de Alportel,Município,,,,,,12.0
2012,,São João da Madeira,Município,,,,,,8.4
2012,,São João da Pesqueira,Município,,,,,,14.1
2012,,São Pedro do Sul,Município,,,,,,12.6
2012,,São Roque do Pico,Município,,,,,,12.4
2012,,São Vicente,Município,,,,,,13.4
2012,,Sardoal,Município,,,,,,18.5
2012,,Sátão,Município,,,,,,13.2
2012,,Seia,Município,,,,,,16.4
2012,,Seixal,Município,,,,,,7.5
2012,,Sernancelhe,Município,,,,,,15.3
2012,,Serpa,Município,,,,,,15.0
2012,,Sertã,Município,,,,,,13.8
2012,,Sesimbra,Município,,,,,,8.5
2012,,Setúbal,Município,,,,,,9.8
2012,,Sever do Vouga,Município,,,,,,12.5
2012,,Silves,Município,,,,,,12.2
2012,,Sines,Município,,,,,,11.6
2012,,Sintra,Município,,,,,,6.9
2012,,Sobral de Monte Agraço,Município,,,,,,12.9
2012,,Soure,Município,,,,,,15.8
2012,,Sousel,Município,,,,,,19.9
2012,,Tábua,Município,,,,,,13.3
2012,,Tabuaço,Município,,,,,,10.8
2012,,Tarouca,Município,,,,,,10.8
2012,,Tavira,Município,,,,,,13.1
2012,,Terras de Bouro,Município,,,,,,15.7
2012,,Tomar,Município,,,,,,14.5
2012,,Tondela,Município,,,,,,13.5
2012,,Torre de Moncorvo,Município,,,,,,14.9
2012,,Torres Novas,Município,,,,,,13.4
2012,,Torres Vedras,Município,,,,,,10.1
2012,,Trancoso,Município,,,,,,17.7
2012,,Trofa,Município,,,,,,6.9
2012,,Vagos,Município,,,,,,10.3
2012,,Vale de Cambra,Município,,,,,,10.7
2012,,Valença,Município,,,,,,11.7
2012,,Valongo,Município,,,,,,6.5
2012,,Valpaços,Município,,,,,,16.7
2012,,Velas,Município,,,,,,13.6
2012,,Vendas Novas,Município,,,,,,12.8
2012,,Viana do Alentejo,Município,,,,,,16.1
2012,,Viana do Castelo,Município,,,,,,9.6
2012,,Vidigueira,Município,,,,,,17.9
2012,,Vieira do Minho,Município,,,,,,13.9
2012,,Vila da Praia da Vitória,Município,,,,,,8.6
2012,,Vila de Rei,Município,,,,,,27.6
2012,,Vila do Bispo,Município,,,,,,12.7
2012,,Vila do Conde,Município,,,,,,7.9
2012,,Vila do Porto,Município,,,,,,9.4
2012,,Vila Flor,Município,,,,,,16.6
2012,,Vila Franca de Xira,Município,,,,,,7.5
2012,,Vila Franca do Campo,Município,,,,,,8.8
2012,,Vila Nova da Barquinha,Município,,,,,,14.1
2012,,Vila Nova de Cerveira,Município,,,,,,13.2
2012,,Vila Nova de Famalicão,Município,,,,,,7.1
2012,,Vila Nova de Foz Côa,Município,,,,,,14.9
2012,,Vila Nova de Gaia,Município,,,,,,8.2
2012,,Vila Nova de Paiva,Município,,,,,,14.1
2012,,Vila Nova de Poiares,Município,,,,,,12.4
2012,,Vila Pouca de Aguiar,Município,,,,,,14.3
2012,,Vila Real,Município,,,,,,9.2
2012,,Vila Real de Santo António,Município,,,,,,11.6
2012,,Vila Velha de Ródão,Município,,,,,,30.0
2012,,Vila Verde,Município,,,,,,9.0
2012,,Vila Viçosa,Município,,,,,,10.4
2012,,Vimioso,Município,,,,,,20.4
2012,,Vinhais,Município,,,,,,17.9
2012,,Viseu,Município,,,,,,9.4
2012,,Vizela,Município,,,,,,7.0
2012,,Vouzela,Município,,,,,,14.5
2013,,Abrantes,Município,,,,,,14.9
2013,,Águeda,Município,,,,,,10.4
2013,,Aguiar da Beira,Município,,,,,,17.7
2013,,Alandroal,Município,,,,,,16.9
2013,,Albergaria-a-Velha,Município,,,,,,8.3
2013,,Albufeira,Município,,,,,,6.7
2013,,Alcácer do Sal,Município,,,,,,14.7
2013,,Alcanena,Município,,,,,,12.1
2013,,Alcobaça,Município,,,,,,11.1
2013,,Alcochete,Município,,,,,,8.1
2013,,Alcoutim,Município,,,,,,26.5
2013,,Alenquer,Município,,,,,,9.9
2013,,Alfândega da Fé,Município,,,,,,18.2
2013,,Alijó,Município,,,,,,15.8
2013,,Aljezur,Município,,,,,,15.0
2013,,Aljustrel,Município,,,,,,15.3
2013,,Almada,Município,,,,,,10.3
2013,,Almeida,Município,,,,,,19.7
2013,,Almeirim,Município,,,,,,12.2
2013,,Almodôvar,Município,,,,,,22.1
2013,,Alpiarça,Município,,,,,,14.1
2013,,Alter do Chão,Município,,,,,,20.7
2013,,Alvaiázere,Município,,,,,,19.0
